"관리기관명",소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치년월,관리기관전화번호,위도,경도,데이터기준일자
"제주특별자치도 제주시",제주특별자치도 제주시 오라이동 2180-6,,쓰레기단속,1,,,,,064-728-4808,33.49270313,126.5109018,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 사평4길33,,쓰레기단속,1,,,,,064-728-4808,33.4902724,126.5126972,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 연사길43,,쓰레기단속,1,,,,,064-728-4808,33.48892471,126.5138393,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 사평6길29,,쓰레기단속,1,,,,,064-728-4808,33.49022722,126.5141936,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 연사길99,,쓰레기단속,1,,,,,064-728-4808,33.48746817,126.5089147,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 정실4길11,,쓰레기단속,1,,,,,064-728-4808,33.46874734,126.5085681,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 오라이동 656-2,,쓰레기단속,1,,,,,064-728-4808,33.46674645,126.5101191,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 오남로6길7,,쓰레기단속,1,,,,,064-728-4808,33.49187843,126.5173182,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 사평8길16,,쓰레기단속,1,,,,,064-728-4808,33.49125803,126.5144451,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 월구1길21,,쓰레기단속,1,,,,,064-728-4808,33.49712557,126.5030568,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 사평4길43,,쓰레기단속,1,,,,,064-728-4808,33.48953081,126.5125054,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 동성길13,,쓰레기단속,1,,,,,064-728-4808,33.49888432,126.5106023,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 정실동길15,,쓰레기단속,1,,,,,064-728-4808,33.46574198,126.5143207,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 연미3길11,,쓰레기단속,1,,,,,064-728-4808,33.48938701,126.5072893,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 아연로174,,쓰레기단속,1,,,,,064-728-4808,33.47070801,126.5089218,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 오라로10길 6,,기타,1,,,,,064-728-4806,33.49514566,126.5115917,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 오라로10길 6,,기타,1,,,,,064-728-4791,33.49514566,126.5115917,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 인다8길 5,,시설물관리,1,,,,,064-728-4773,33.47632366,126.545275,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 이호1동 1788-10번지 (원장천 앞),,쓰레기단속,2,,,,,064-728-4935,33.49781301,126.4482288,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 이호1동 1788-10번지,,쓰레기단속,2,,,,,064-728-4935,33.49781301,126.4482288,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 이호2동 1962-1번지,,쓰레기단속,2,,,,,064-728-4935,33.49039424,126.4577115,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 이호2동 1006-3번지,,쓰레기단속,2,,,,,064-728-4935,33.49131866,126.4588249,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 이호2동 1963-2번지,,쓰레기단속,2,,,,,064-728-4935,33.49226867,126.4634565,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 백포서길 9,,기타,2,,,,,064-728-4932,33.49982045,126.458104,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 이호1동 554-2번지,,쓰레기단속,2,,,,,064-728-4935,33.50190469,126.4589603,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 이호1동 451-3번지,,쓰레기단속,2,,,,,064-728-4935,33.49883984,126.4582721,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 이호1동 1781-5번지,,쓰레기단속,2,,,,,064-728-4935,33.49703043,126.4512558,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 이호1동 1923-3번지,,쓰레기단속,2,,,,,064-728-4935,33.49512022,126.4506226,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 이호2동 113-1번지,,쓰레기단속,2,,,,,064-728-4935,33.49382657,126.4633106,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 이호2동 861-3번지,,쓰레기단속,2,,,,,064-728-4935,33.49514098,126.4588003,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 삼양일동 1062-1번지,,쓰레기단속,2,,,,,064-728-8173,33.53081432,126.5920753,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 삼양일동 1628-7,,쓰레기단속,2,,,,,064-728-8173,33.52688384,126.5905242,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 삼양일동 1598-2,,쓰레기단속,2,,,,,064-728-8173,33.5262757,126.587789,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 삼양일동 1521-36,,쓰레기단속,2,,,,,064-728-8173,33.52412074,126.5901491,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 삼양일동 1657-8,,쓰레기단속,2,,,,,064-728-8173,33.52494934,126.5869064,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 삼양이동 1953,,쓰레기단속,2,,,,,064-728-8173,33.52467637,126.5843166,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 삼양이동 2179-10,,쓰레기단속,3,,,,,064-728-8173,33.52023614,126.583926,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 삼양이동 2130-1,,쓰레기단속,3,,,,,064-728-8173,33.52212086,126.5831741,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 삼양이동 2100-2,,쓰레기단속,2,,,,,064-728-8173,33.52422601,126.581988,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 삼양이동 2154-1,,쓰레기단속,2,,,,,064-728-8173,33.52008403,126.5800858,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 삼양이동 2133-5,,쓰레기단속,2,,,,,064-728-8173,33.52210968,126.5845629,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 삼양이동 2176-13,,쓰레기단속,2,,,,,064-728-8173,33.51973425,126.5826102,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 삼양삼동 2602,,쓰레기단속,2,,,,,064-728-8173,33.52668372,126.5761673,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 도련이동 575-1,,쓰레기단속,2,,,,,064-728-8173,33.5144756,126.5903055,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 도련일동 1903-20,,쓰레기단속,2,,,,,064-728-8173,33.51048619,126.5859574,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 도련일동 2257-2,,쓰레기단속,2,,,,,064-728-8173,33.50921738,126.5845896,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 삼양이동 2009-1,,쓰레기단속,2,,,,,064-728-8173,33.52461993,126.5817448,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 도련일동 2238-3,,쓰레기단속,2,,,,,064-728-8173,33.50868801,126.5824457,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 삼양일동 1912-5,,쓰레기단속,2,,,,,064-728-8173,33.53128339,126.5913033,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 삼양이동 2124-7,,쓰레기단속,2,,,,,064-728-8173,33.52257929,126.5862129,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 삼양이동 2115-1),,쓰레기단속,2,,,,,064-728-8173,33.52331128,126.5816262,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 삼양삼동 2536-2,,쓰레기단속,1,,,,,064-728-8173,33.52441736,126.5766565,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 도련일동 1740-1,,쓰레기단속,2,,,,,064-728-8173,33.50906723,126.5904038,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 도련일동 2746,,쓰레기단속,1,,,,,064-728-8173,33.50720694,126.5798654,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 도련일동 1912,,쓰레기단속,2,,,,,064-728-8173,33.5133028,126.5839097,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 도련일동 1907-6,,쓰레기단속,1,,,,,064-728-8173,33.51221885,126.5845193,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 진남로6길 17,,시설물관리,16,,,,,064-728-4686,33.52022141,126.5653908,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 일주서로 7350,,시설물관리,7,,,,,064-728-4893,33.49297612,126.4320994,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 일주서로 7350,,기타,1,,,,,064-728-4901,33.49297612,126.4320994,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 일주서로 7350,,시설물관리,1,,,,,064-728-4743,33.49297612,126.4320994,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 봉개북1길 15,,기타,1,,,,,064-728-4756,33.491635,126.5947643,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 도두1길 9-1,,기타,2,,,,,064-728-4963,33.50282923,126.4680912,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 광양9길 10,,시설물관리,2,,,,,064-728-8333,33.50022407,126.5322311,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 오남로 231,,시설물관리,38,,,,,064-728-8966,33.47508774,126.5155277,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 추자면 추자로 86,,시설물관리,2,,,,,064-728-4229,33.9605257,126.2956507,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 연삼로 264,,시설물관리,5,,,,,064-728-8476,33.49159802,126.5202605,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 한림읍 강구로 5,,시설물관리,6,,,,,064-728-4102,33.41208308,126.2695288,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 구좌읍 김녕로14길 6,,시설물관리,2,,,,,064-728-4175,33.55435735,126.7513336,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 우도면 우도로 153,,시설물관리,4,,,,,064-728-4250,33.50653908,126.9533675,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 구좌읍 덕평로 325-3,,시설물관리,4,,,,,064-728-7302,33.50368363,126.7671925,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 구좌읍 송당서1길 4,,시설물관리,4,,,,,064-728-7303,33.4702692,126.7753142,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 구좌읍 일주동로 3413,,시설물관리,4,,,,,064-728-7304,33.51854013,126.882104,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 조천읍 비자림로 652,,시설물관리,4,,,,,064-728-7305,33.43635719,126.6766835,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 조천읍 중산간동로 645,,시설물관리,4,,,,,064-728-7306,33.49868008,126.6544511,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 조천읍 선흘동1길 10,,시설물관리,4,,,,,064-728-7307,33.51242765,126.705105,2018-04-30
"제주특별자치도 제주시",제주특별자치도 제주시 조천읍 선교로 533,,시설물관리,4,,,,,064-728-7308,33.45863614,126.7118526,2018-04-30
