"관리기관명",소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치년월,관리기관전화번호,위도,경도,데이터기준일자
"오산시청",,경기도 오산시 은계동 9-11,재난재해,1,,금오대교,0,,02-2100-5397,37.566535,126.977969,2018-03-07
"시흥시청",,경기도 시흥시 미산동 718-13,재난재해,1,,은행천,0,,02-2100-5397,37.407980,126.788441,2018-03-07
"시흥시청",,경기도 시흥시 과림동 146-6,재난재해,1,,목감천,0,,02-2100-5397,37.450503,126.838590,2018-03-07
"시흥시청",,경기도 시흥시 물왕동 337-1,재난재해,1,,보통천 상류,0,,02-2100-5397,37.383473,126.829992,2018-03-07
"시흥시청",,경기도 시흥시 하중동 146-4,재난재해,1,,보통천 중류,0,,02-2100-5397,37.404455,126.797122,2018-03-07
"시흥시청",,경기도 시흥시 정왕동 1791,재난재해,1,,정왕천,0,,02-2100-5397,37.337965,126.746624,2018-03-07
"시흥시청",,경기도 시흥시 정왕동 1918,재난재해,1,,군자천,0,,02-2100-5397,37.348740,126.737479,2018-03-07
"시흥시청",,경기도 시흥시 정왕동 1901,재난재해,1,,옥구천,0,,02-2100-5397,37.353186,126.725805,2018-03-07
"시흥시청",,경기도 시흥시 정왕동 2155,재난재해,1,,시흥천,0,,02-2100-5397,37.336968,126.754559,2018-03-07
"시흥시청",,경기도 시흥시 신천동 683-8,재난재해,1,,신천  2교,0,,02-2100-5397,37.435812,126.780170,2018-03-07
"의왕시청",,경기도 의왕시 포일동 568-1,재난재해,1,,청계동 포일교학의천,0,,02-2100-5397,37.391741,126.985420,2018-03-07
"의왕시청",,경기도 의왕시 고천동 439-35,재난재해,1,,고천동 안양천 고천4교,0,,02-2100-5397,37.353879,126.966826,2018-03-07
"의왕시청",,경기도 의왕시 포일동 568-1,재난재해,1,,청계동 포일교학의천2,0,,02-2100-5397,37.233027,126.590751,2018-03-07
"의왕시청",,경기도 의왕시 고천동 495-35,재난재해,1,,고천동 안양천 고천4교_회,0,,02-2100-5397,37.205719,126.584171,2018-03-07
"하남시",,경기도 하남시 신장동 덕풍교(243-1번지),재난재해,1,,신장동 덕풍교,0,,02-2100-5397,37.548299,127.219050,2018-03-07
"용인시청",,경기도 용인시 처인구 포곡읍 전대리 546-99,재난재해,1,,전대2교,0,,02-2100-5397,37.288570,127.215223,2018-03-07
"용인시청",,경기도 용인시 처인구 포곡읍 삼계리 671,재난재해,1,,삼계리 세월교,0,,02-2100-5397,37.295703,127.233172,2018-03-07
"용인시청",,경기도 용인시 처인구 모현면 갈담리 657-30,재난재해,1,,갈담리 세월교,0,,02-2100-5397,37.318823,127.241314,2018-03-07
"용인시청",,경기도 용인시 처인구 모현면 초부리 447-10,재난재해,1,,초부교,0,,02-2100-5397,37.313033,127.238295,2018-03-07
"용인시청",,경기도 용인시 처인구 김량장동 473-47,재난재해,1,,금북교,0,,02-2100-5397,37.237823,127.206928,2018-03-07
"용인시청",,경기도 용인시  처인구 백암면 백암리 641-16,재난재해,1,,근창리 세월교,0,,02-2100-5397,37.165905,127.371238,2018-03-07
"용인시청",,경기도 용인시 기흥구 마북동 374-1,재난재해,1,,삼거교,0,,02-2100-5397,37.295101,127.111244,2018-03-07
"용인시청",,경기도 용인시 기흥구 신갈동 27-2,재난재해,1,,구갈상교,0,,02-2100-5397,37.270469,127.106429,2018-03-07
"용인시청",,경기도 용인시 기흥구 하갈동 583-18,재난재해,1,,기흥장례식장 앞,0,,02-2100-5397,37.253167,127.103033,2018-03-07
"용인시청",,경기도 용인시 수지구 죽전동 1295,재난재해,1,,죽전이마트 뒤,0,,02-2100-5397,37.324456,127.109830,2018-03-07
"용인시청",,경기도 용인시 처인구 유방동 250-2,재난재해,1,,방축세월교,0,,02-2100-5397,37.263386,127.214946,2018-03-07
"용인시청",,경기도 용인시 처인구 이동면 송전리 787-1,재난재해,1,,송전2교,0,,02-2100-5397,37.142941,127.199093,2018-03-07
"용인시청",,경기도 용인시 기흥구 구갈동 480,재난재해,1,,녹십자 세월교,0,,02-2100-5397,37.274884,127.113635,2018-03-07
"용인시청",,경기도 용인시 수지구 고기동 232-8,재난재해,1,,고기동 제2경보국,0,,02-2100-5397,37.359059,127.048246,2018-03-07
"용인시청",,경기도 용인시 수지구 죽전동 1423,재난재해,1,,죽전교,0,,02-2100-5397,37.326476,127.110611,2018-03-07
"파주시청",,경기도 파주시 교하동 535-3,재난재해,1,,영천배수문하류 외,0,,02-2100-5397,37.752869,126.746987,2018-03-07
"파주시청",,경기도 파주시 문산읍 마정리 592-5,재난재해,1,,통일대교,0,,02-2100-5397,37.899599,126.747081,2018-03-07
"이천시청",,경기도 이천시 호법면 후안리 6,재난재해,1,,호법면 주미리 주미교,0,,02-2100-5397,37.223470,127.423452,2018-03-07
"이천시청",,경기도 이천시 대월면 군량리 268-7,재난재해,1,,설성면 송계리 군량교,0,,02-2100-5397,37.183915,127.512627,2018-03-07
"이천시청",,경기도 이천시 송정동 397-8,재난재해,1,,송정동 송정교,0,,02-2100-5397,37.302614,127.438127,2018-03-07
"이천시청",,경기도 이천시 설성면 자석리 401,재난재해,1,,설성면 자석리 문드러니고개,0,,02-2100-5397,37.169275,127.557658,2018-03-07
"안성시청",,경기도 안성시 일죽면 능국리 566-3,재난재해,1,,일죽면 청미교,0,,02-2100-5397,37.110504,127.491382,2018-03-07
"안성시청",,경기도 안성시 대덕면 죽리 703-3,재난재해,1,,죽리(안성천),0,,02-2100-5397,36.989502,127.224869,2018-03-07
"안성시청",,경기도 안성시 미양면 신계리 199,재난재해,1,,신계리(안성천),0,,02-2100-5397,36.965106,127.172651,2018-03-07
"안성시청",,경기도 안성시 일죽면 월정리 82-4,재난재해,1,,월정리(청미천),0,,02-2100-5397,37.101202,127.453647,2018-03-07
"안성시청",,경기도 안성시 서운면 청용리 288,재난재해,1,,서운(바우덕이묘),0,,02-2100-5397,36.911992,127.273527,2018-03-07
"안성시청",,경기도 안성시 양성면 산정리 21-1,재난재해,1,,양성(산우물저수지),0,,02-2100-5397,37.087565,127.199531,2018-03-07
"안성시청",,경기도 안성시 죽산면 매산리 745-1,재난재해,1,,죽산(매산리한평교),0,,02-2100-5397,37.106916,127.431002,2018-03-07
"김포시청",,경기도 김포시 걸포동 423-281,재난재해,1,,걸포동 일산대교,0,,02-2100-5397,37.644015,126.714314,2018-03-07
"김포시청",,경기도 김포시 고촌읍 신곡리 102-4,재난재해,1,,통진휴게소,0,,02-2100-5397,37.608540,126.784537,2018-03-07
"김포시청",,경기도 김포시 고촌읍 향산리 136,재난재해,1,,고촌읍 향산계양천,0,,02-2100-5397,37.620021,126.739387,2018-03-07
"화성시청",,경기도 화성시 향남읍 평리 105-2,재난재해,1,,향남읍 발안천1,0,,02-2100-5397,37.131668,126.907200,2018-03-07
"화성시청",,경기도 화성시 향남읍 평리 121-1,재난재해,1,,향남읍 발안천2,0,,02-2100-5397,37.130800,126.907500,2018-03-07
"경기 광주시청",,경기도 광주시 곤지암읍 곤지암리 453-15,재난재해,1,,곤지암주차장,0,,02-2100-5397,37.350493,127.336778,2018-03-07
"경기 광주시청",,경기도 광주시 퇴촌면 관음리 172-12,재난재해,1,,관음리 상류,0,,02-2100-5397,37.447032,127.347769,2018-03-07
"경기 광주시청",,경기도 광주시 퇴촌면 관음리 172-12,재난재해,1,,관음리 하류,0,,02-2100-5397,37.447032,127.347769,2018-03-07
"경기 광주시청",,경기도 광주시 초월읍 지월리 729-63,재난재해,1,,광주지방공사,0,,02-2100-5397,37.419462,127.283751,2018-03-07
"경기 광주시청",,경기도 광주시 초월읍 대쌍령리 450,재난재해,1,,남촌풀장,0,,02-2100-5397,37.386767,127.299465,2018-03-07
"경기 광주시청",,경기도 광주시 초월읍 늑현리 193-73,재난재해,1,,늑현교,0,,02-2100-5397,37.365628,127.315857,2018-03-07
"경기 광주시청",,경기도 광주시 초월읍 도평리 76,재난재해,1,,대성학원,0,,02-2100-5397,37.397441,127.303548,2018-03-07
"경기 광주시청",,경기도 광주시 초월읍 대쌍령리 96-4,재난재해,1,,대쌍 신일아파트,0,,02-2100-5397,37.387356,127.295070,2018-03-07
"경기 광주시청",,경기도 광주시 도척면 궁평리 132-7,재난재해,1,,궁평리 노곡천,0,,02-2100-5397,37.336538,127.326206,2018-03-07
"경기 광주시청",,경기도 광주시 초월읍 도평리 233-40,재난재해,1,,도평리 식당가,0,,02-2100-5397,37.401237,127.302111,2018-03-07
"경기 광주시청",,경기도 광주시 초월읍 도평리 253-1,재난재해,1,,도평리 섬뜰교,0,,02-2100-5397,37.398704,127.292168,2018-03-07
"경기 광주시청",,경기도 광주시 오포읍 매산리 626-62,재난재해,1,,오포공설운동장,0,,02-2100-5397,37.369694,127.240513,2018-03-07
"경기 광주시청",,경기도 광주시 경안동 99-1,재난재해,1,,목현천 주차장,0,,02-2100-5397,37.414443,127.254510,2018-03-07
"경기 광주시청",,경기도 광주시 곤지암읍 삼리 612-22,재난재해,1,,곤지암 상설운동장,0,,02-2100-5397,37.376027,127.322673,2018-03-07
"경기 광주시청",,경기도 광주시 초월읍 용수리 503-1 일원,재난재해,1,,쌍용교,0,,02-2100-5397,37.383529,127.301182,2018-03-07
"경기 광주시청",,경기도 광주시 초월읍 지월리 69-4,재난재해,1,,지월삼거리,0,,02-2100-5397,37.410203,127.290229,2018-03-07
"경기 광주시청",,경기도 광주시 초월읍 지월리 725-5,재난재해,1,,지월리 경수교,0,,02-2100-5397,37.417820,127.284877,2018-03-07
"경기 광주시청",,경기도 광주시 초월읍 지월리 299-2,재난재해,1,,지월리 아치교,0,,02-2100-5397,37.413080,127.292642,2018-03-07
"경기 광주시청",,경기도 광주시 곤지암읍 열미리 527,재난재해,1,,열미리 황씨보,0,,02-2100-5397,37.357173,127.373324,2018-03-07
"경기 광주시청",,경기도 광주시 오포읍 매산리 679-8,재난재해,1,,매산리 상류,0,,02-2100-5397,37.358782,127.239614,2018-03-07
"경기 광주시청",,경기도 광주시 쌍령동 480-4,재난재해,1,,청석공원[이마트],0,,02-2100-5397,37.409664,127.261941,2018-03-07
"경기 광주시청",,경기도 광주시 초월읍 무갑리 835 (무갑3교),재난재해,1,,무갑천 중류,0,,02-2100-5397,37.421095,127.261941,2018-03-07
"경기 광주시청",,경기도 광주시 중부면 광지원리 5-2 일원,재난재해,1,,남한산성 광지원 매표소,0,,02-2100-5397,37.460221,127.241160,2018-03-07
"경기 광주시청",,경기도 광주시 곤지암읍 곤지암리 555-144,재난재해,1,,곤지암사거리,0,,02-2100-5397,37.349619,127.347333,2018-03-07
"경기 광주시청",,경기도 광주시 곤지암읍 만선리 431-5,재난재해,1,,만선교,0,,02-2100-5397,37.366830,127.406930,2018-03-07
"포천시청",,경기도 포천시 신북면 신평리 655-5,재난재해,1,,신북면 신평리 신북대교,0,,02-2100-5397,37.925936,127.218822,2018-03-07
"포천시청",,경기도 포천시 영중면 양문리 974-54,재난재해,1,,영중면 양문리 사은교,0,,02-2100-5397,38.000795,127.239118,2018-03-07
"포천시청",,경기도 포천시 이동면 노곡리 1240-6,재난재해,1,,일동면 수입리 삼팔교,0,,02-2100-5397,38.000844,127.310802,2018-03-07
"포천시청",,경기도 포천시 일동면 사직리 913-4,재난재해,1,,일동면 사직리 낭유대교,0,,02-2100-5397,38.001087,127.326823,2018-03-07
"포천시청",,경기도 포천시 가산면 방축리 632-11,재난재해,1,,가산면 방축리 가산교,0,,02-2100-5397,37.840560,127.168566,2018-03-07
"포천시청",,경기도 포천시 군내면 하성북리 770-14,재난재해,1,,군내면 하성북리 포천가동보,0,,02-2100-5397,37.902841,127.209835,2018-03-07
"포천시청",,경기도 포천시 이동면 노곡리 산100-1,재난재해,1,,이동면 노곡리 낭유고개상단,0,,02-2100-5397,38.039586,127.328259,2018-03-07
"포천시청",,경기도 포천시 영북면 산정리 산11-3,재난재해,1,,영북면 산정리 낭유고개하단,0,,02-2100-5397,38.054408,127.326243,2018-03-07
"포천시청",,경기도 포천시 관인면 초과리 산77-5,재난재해,1,,관인면  초과리 남창고개,0,,02-2100-5397,38.146214,127.230281,2018-03-07
"여주시청",,경기도 여주시 여주읍 상리 288-2,재난재해,1,,여주읍 여주대교,0,,02-2100-5397,37.297215,127.648156,2018-03-07
"여주시청",,경기도 여주시 연양동 323-4,재난재해,1,,연양리유원지,0,,02-2100-5397,37.294028,127.662034,2018-03-07
"여주시청",,경기도 여주시 대신면 가산리 623-4,재난재해,1,,가산리 저지대침수지,0,,02-2100-5397,37.335666,127.611049,2018-03-07
"여주시청",,경기도 여주시 금사면 전북리 350,재난재해,1,,전북리유원지(하천삼각지),0,,02-2100-5397,37.438297,127.505042,2018-03-07
"여주시청",,경기도 여주시 강천면 부평리 621,재난재해,1,,가마섬유원지,0,,02-2100-5397,37.251273,127.751099,2018-03-07
"연천군청",,경기도 연천군 청산면 초성리 331-6,재난재해,1,,청산면 초성리 한탄대교,0,,02-2100-5397,38.004835,127.066622,2018-03-07
"연천군청",,경기도 연천군 군남면 진상리 623-3,재난재해,1,,군남면 진상리 임진교,0,,02-2100-5397,38.057853,127.018576,2018-03-07
"연천군청",,경기도 연천군 장남면 고랑포리 47,재난재해,1,,장남면 장남펌프장3,0,,02-2100-5397,37.986581,126.822595,2018-03-07
"연천군청",,경기도 연천군 연천읍 동막리 617,재난재해,1,,연천읍 동막리 부흥교,0,,02-2100-5397,38.107926,127.123073,2018-03-07
"연천군청",,경기도 연천군 미산면 마전리 237,재난재해,1,,미산면 마전리 삼화교,0,,02-2100-5397,38.025249,126.983204,2018-03-07
"가평군청",,경기도 가평군 북면 적목리 산 45-6,재난재해,1,,재난38교1,0,,02-2100-5397,37.988861,127.441333,2018-03-07
"가평군청",,경기도 가평군 북면 적목리 산 45-6,재난재해,1,,재난38교2,0,,02-2100-5397,37.988861,127.441333,2018-03-07
"가평군청",,경기도 가평군 가평읍 승안리 1-6,재난재해,1,,가평승안천,0,,02-2100-5397,37.840167,127.510000,2018-03-07
"가평군청",,경기도 가평군 가평읍 대곡리 산 104,재난재해,1,,가평하천,0,,02-2100-5397,37.824278,127.518500,2018-03-07
"가평군청",,경기도 가평군 청평면 청평리 627-9,재난재해,1,,공고다리뚝방,0,,02-2100-5397,37.733222,127.414111,2018-03-07
"가평군청",,경기도 가평군 청평면 대성리 산 190-9,재난재해,1,,구운천,0,,02-2100-5397,37.681417,127.374944,2018-03-07
"가평군청",,경기도 가평군 조종면 운악리 250-1,재난재해,1,,노체교,0,,02-2100-5397,37.875694,127.356917,2018-03-07
"가평군청",,경기도 가평군 상면 덕현리 691,재난재해,1,,덕현리느티나무유원지,0,,02-2100-5397,37.758000,127.397000,2018-03-07
"가평군청",,경기도 가평군 북면 적목리 678,재난재해,1,,명화교,0,,02-2100-5397,37.969222,127.458167,2018-03-07
"강원도청",,강원도 철원군 갈말읍 신철원3리 102,재난재해,1,,철원군 갈말읍 용화저수지,0,,02-2100-5397,38.128411,127.350846,2018-03-07
"강원도청",,강원도 화천군 화천읍 중2리 212-8,재난재해,1,,화천 화천읍 중리 배머리뚝방,0,,02-2100-5397,38.104288,127.707157,2018-03-07
"강원도청",,강원도 정선군 여량면 여량리 186-1,재난재해,1,,정선 아우라지전수관,0,,02-2100-5397,37.475662,128.724108,2018-03-07
"강원도청",,강원도 원주시 관설도 섭재삼보길,재난재해,1,,원주시 관설동 대평교,0,,02-2100-5397,37.311311,127.976803,2018-03-07
"춘천시청",,강원도 춘천시 서면 당림리 303,재난재해,1,,남산면 강촌리 강촌교,0,,02-2100-5397,37.818405,127.633826,2018-03-07
"춘천시청",,강원도 춘천시 퇴계동 709-2,재난재해,1,,퇴계동 효자교,0,,02-2100-5397,37.866194,127.728047,2018-03-07
"춘천시청",,강원도 춘천시 동면 지내리 9-1번지,재난재해,1,,동면 지내리 세월교,0,,02-2100-5397,37.926429,127.787648,2018-03-07
"춘천시청",,강원도 춘천시 신동 1094-7번지,재난재해,1,,신동면 한계천,0,,02-2100-5397,37.933068,127.718655,2018-03-07
"춘천시청",,강원도 춘천시 삼천동 산9-3번지,재난재해,1,,공지천,0,,02-2100-5397,37.871744,127.708982,2018-03-07
"춘천시청",,강원도 춘천시 석사동 130-12,재난재해,1,,태백교 CCTV,0,,02-2100-5397,37.848671,127.755146,2018-03-07
"춘천시청",,강원도 춘천시 신동면 의암리 202-4,재난재해,1,,의암리 CCTV,0,,02-2100-5397,37.828726,127.679525,2018-03-07
"춘천시청",,강원도 춘천시 사북면 오탄리 697-3,재난재해,1,,오탄리 CCTV,0,,02-2100-5397,38.047250,127.602990,2018-03-07
"강릉시청",,강원도 강릉시 사선면 석교리 333-11,재난재해,1,,사천 구라미,0,,02-2100-5397,37.502900,128.502700,2018-03-07
"동해시청",,강원도 동해시 대동로 137  (북평동),재난재해,1,,북평동 북평동주민센터,0,,02-2100-5397,37.483766,129.125010,2018-03-07
"동해시청",,강원도 동해시 삼화동 635-2,재난재해,1,,삼화동 무릉계곡,0,,02-2100-5397,37.469410,129.036247,2018-03-07
"태백서버",,강원도 태백시 태백로 1239,재난재해,1,,상장동 청소년교(황지천),0,,02-2100-5397,37.148236,128.994470,2018-03-07
"태백서버",,강원도 태백시 장성시장 2길 34,재난재해,1,,장성동 협심1교(황지천),0,,02-2100-5397,37.100655,129.010872,2018-03-07
"태백서버",,강원도 태백시 동태백로 18,재난재해,1,,구문소동 구문소교,0,,02-2100-5397,37.091752,129.043695,2018-03-07
"태백서버",,강원도 태백시 방터골 1길 59,재난재해,1,,구문소동 방터교 (철암천),0,,02-2100-5397,37.100640,129.050528,2018-03-07
"태백서버",,강원도 태백시 철암길 2,재난재해,1,,철암동 신설교(철암천),0,,02-2100-5397,37.117258,129.039768,2018-03-07
"태백서버",,강원도 태백시 상철암길 28-6,재난재해,1,,철암동 매산골천,0,,02-2100-5397,37.125357,129.045535,2018-03-07
"태백서버",,강원도 태백시 백두대간로 1298,재난재해,1,,삼수동 상사미1교(골지천),0,,02-2100-5397,37.277625,128.990567,2018-03-07
"속초시청",,강원도 속초시 노학동 760-12천,재난재해,1,,노학동 금호교,0,,02-2100-5397,38.187119,128.546547,2018-03-07
"속초시청",,강원도 속초시 교동 676-8제,재난재해,1,,교동 청초교,0,,02-2100-5397,38.193064,128.578522,2018-03-07
"속초시청",,강원도 속초시 설악동 산57-2천,재난재해,1,,설악동 도문교,0,,02-2100-5397,38.164447,128.545069,2018-03-07
"삼척시청",,강원도 삼척시 가곡면 가곡천로 1477,재난재해,1,,가곡면사무소,0,,02-2100-5397,37.133611,129.205000,2018-03-07
"삼척시청",,강원도 삼척시 미로면 상정리 221,재난재해,1,,상정교,0,,02-2100-5397,37.382778,129.098611,2018-03-07
"삼척시청",,강원도 삼척시 가곡면 덕풍길 880,재난재해,1,,덕풍계곡(상),0,,02-2100-5397,37.103611,129.178333,2018-03-07
"삼척시청",,강원도 삼척시 근덕면 동막리 1780-172,재난재해,1,,내평계곡,0,,02-2100-5397,37.325352,129.231099,2018-03-07
"영월군청",,강원도 영월군 영월읍 덕포리539-10,재난재해,1,,동강둔치(동강대교),0,,02-2100-5397,37.179294,128.473784,2018-03-07
"영월군청",,강원도 영월군 영월읍 팔괴리113-2,재난재해,1,,팔괴교(세경대),0,,02-2100-5397,37.170211,128.456027,2018-03-07
"영월군청",,강원도 영월군 영월읍 삼옥리234,재난재해,1,,거운교(삼옥섭새),0,,02-2100-5397,37.233337,128.511273,2018-03-07
"영월군청",,강원도 영월군 김삿갓면 와석리 산119-1,재난재해,1,,곡동교(김삿갓와석),0,,02-2100-5397,37.121754,128.607828,2018-03-07
"영월군청",,강원도 영월군 남면 연당리1036,재난재해,1,,남면저류지,0,,02-2100-5397,37.188031,128.411482,2018-03-07
"영월군청",,강원도 영월군 남면 북쌍리 199-5,재난재해,1,,문개실(남면),0,,02-2100-5397,37.207858,128.413373,2018-03-07
"영월군청",,강원도 영월군 주천면 주천리 1123-1,재난재해,1,,주천면(둔치),0,,02-2100-5397,37.268232,128.268221,2018-03-07
"영월군청",,강원도 영월군 주천면 판운리 산318-3,재난재해,1,,장충약수터(주천판운),0,,02-2100-5397,37.288619,128.323514,2018-03-07
"평창군청",,강원도 평창군 평창읍 서동로 2435,재난재해,1,,평창읍 하리 배수펌프장,0,,02-2100-5397,37.366069,128.388119,2018-03-07
"정선군청",,강원도 정선군 정선읍 봉양리 32-3,재난재해,1,,정선읍 정선2교,0,,02-2100-5397,37.383290,128.669606,2018-03-07
"정선군청",,강원도 정선군 정선읍 봉양4길 2,재난재해,1,,정선읍 공설운동장,0,,02-2100-5397,37.377367,128.663036,2018-03-07
"정선군청",,강원도 정선군 정선읍 애산로 25,재난재해,1,,정선읍 여성회관(애산교),0,,02-2100-5397,37.374026,128.670943,2018-03-07
"정선군청",,강원도 정선군 북평면 북평강변로 73,재난재해,1,,북평면 북평교,0,,02-2100-5397,37.444969,128.663637,2018-03-07
"정선군청",,강원도 정선군 북평면 숙암리 436-1,재난재해,1,,북평면 숙암교,0,,02-2100-5397,37.482322,128.609091,2018-03-07
"정선군청",,강원도 정선군 여량면 구절리 다락교,재난재해,1,,여량면 구절리 다락교,0,,02-2100-5397,37.520639,128.735427,2018-03-07
"정선군청",,강원도 정선군 임계면 낙천리 344,재난재해,1,,정선읍 귤암리 옷바우,0,,02-2100-5397,37.464874,128.846985,2018-03-07
"정선군청",,강원도 정선군 남면 무릉리 819-16,재난재해,1,,남면 무릉교,0,,02-2100-5397,37.245089,128.776491,2018-03-07
"정선군청",,강원도 정선군 임계면 문래리 534-5,재난재해,1,,임계면 문래리 골지교,0,,02-2100-5397,37.409969,128.858153,2018-03-07
"정선군청",,강원도 정선군 정선읍 애산리 245,재난재해,1,,정선읍 덕송리 이절,0,,02-2100-5397,37.406160,128.698823,2018-03-07
"정선군청",,강원도 정선군 신동읍 덕천리 434-3,재난재해,1,,신동읍 덕천리 연포,0,,02-2100-5397,37.252053,128.573116,2018-03-07
"고성군청",,강원도 고성군 간성읍 소똥령마을길 32,재난재해,1,,장신리유원지,0,,02-2100-5397,38.330403,128.378335,2018-03-07
"고성군청",,강원도 고성군 토성면 도원리 495-21번지 인근 다리,재난재해,1,,도원유원지,0,,02-2100-5397,38.268056,128.468421,2018-03-07
"청주시청",,충청북도 청주시 상당구 미원면 운암리 639,재난재해,1,,청석골,0,,02-2100-5397,36.612864,127.683834,2018-03-07
"청주시청",,충청북도 청주시 상당구 미원면 어암리 667-4,재난재해,1,,미원어암,0,,02-2100-5397,36.614406,127.737841,2018-03-07
"청주시청",,충청북도 청주시 흥덕구 옥산면 금계리 86-2,재난재해,1,,옥산금계교,0,,02-2100-5397,36.686453,127.353835,2018-03-07
"청주시청",,충청북도 청주시 상당구 미원면 미원리 584,재난재해,1,,미원교,0,,02-2100-5397,36.634971,127.652730,2018-03-07
"청주시청",,충청북도 청주시 청원구 내수동 입동리 151-1,재난재해,1,,내수읍입동교,0,,02-2100-5397,36.732377,127.502563,2018-03-07
"청주시청",,충청북도 청주시 흥덕구 오송읍 궁평리 196-42,재난재해,1,,강외미호천교,0,,02-2100-5397,36.621315,127.347551,2018-03-07
"청주시청",,충청북도 청주시 성원구 현도면 노산리 899,재난재해,1,,현도면노산리,0,,02-2100-5397,36.453249,127.441156,2018-03-07
"청주시청",,충청북도 청주시 청원구 내덕동 777-4,재난재해,1,,내덕동 제2운천교,0,,02-2100-5397,36.658989,127.473400,2018-03-07
"청주시청",,충청북도 청주시 흥덕구 복대동 548-12,재난재해,1,,대농교,0,,02-2100-5397,36.642294,127.423909,2018-03-07
"청주시청",,충청북도 청주시 서원구 모충동 293(서원대 정문앞),재난재해,1,,모충교,0,,02-2100-5397,36.626445,127.485787,2018-03-07
"청주시청",,충청북도 청주시 상당구 남일면 가산리 757-3,재난재해,1,,고은교,0,,02-2100-5397,36.561448,127.508162,2018-03-07
"청주시청",,충청북도 청주시 흥덕구 가경동 1542,재난재해,1,,가경1교,0,,02-2100-5397,36.620362,127.432697,2018-03-07
"제천시청",,충청북도 제천시 송학면 시곡리 127-6,재난재해,1,,송학면 무도천(입석리),0,,02-2100-5397,37.198665,128.298307,2018-03-07
"제천시청",,충청북도 제천시 고명동 637-1,재난재해,1,,고명동 두학천,0,,02-2100-5397,37.125052,128.225501,2018-03-07
"제천시청",,충청북도 제천시 서부동 1242,재난재해,1,,서부동 하소천,0,,02-2100-5397,37.131764,128.199363,2018-03-07
"제천시청",,충청북도 제천시 봉양읍 장평리 578-5,재난재해,1,,봉양읍 장평리 장평천,0,,02-2100-5397,37.128769,128.139780,2018-03-07
"제천시청",,충청북도 제천시 봉양읍 구학리 356-1,재난재해,1,,봉양읍 구학리 탁사정,0,,02-2100-5397,37.164947,128.106000,2018-03-07
"제천시청",,충청북도 제천시 송학면 장곡리 668-3,재난재해,1,,송학면 장곡리 장곡교,0,,02-2100-5397,37.210535,128.316838,2018-03-07
"제천시청",,충청북도 제천시 덕산면 수산리 489-1,재난재해,1,,덕산면 수산리 시루미,0,,02-2100-5397,36.913420,128.109300,2018-03-07
"제천시청",,충청북도 제천시 백운면 덕동리 39-7,재난재해,1,,백운면 덕동리 덕동계곡,0,,02-2100-5397,37.188093,127.991823,2018-03-07
"보은군청",,충청북도 보은군 보은읍 교사리 21-1,재난재해,1,,보은읍 이평교,0,,02-2100-5397,36.489742,127.722180,2018-03-07
"보은군청",,충청북도 보은군 보은읍 이평리 187-2,재난재해,1,,보은읍 월송보,0,,02-2100-5397,36.482430,127.724200,2018-03-07
"보은군청",,충청북도 보은군 수한면 발산리 346-1,재난재해,1,,보은읍 장신교,0,,02-2100-5397,36.478783,127.708940,2018-03-07
"보은군청",,충청북도 보은군 속리산면 사내리 275-1,재난재해,1,,속리산면 소형주차장,0,,02-2100-5397,36.531746,127.823360,2018-03-07
"보은군청",,충청북도 보은군 속리산면 상판리 239-25,재난재해,1,,속리산면 상판교,0,,02-2100-5397,36.513134,127.801254,2018-03-07
"보은군청",,충청북도 보은군 속리산면 만수리 88,재난재해,1,,속리산면 만수계곡,0,,02-2100-5397,36.502007,127.873535,2018-03-07
"보은군청",,충청북도 보은군 장안면 서원리 386,재난재해,1,,장안면 서원계곡,0,,02-2100-5397,36.481340,127.801250,2018-03-07
"보은군청",,충청북도 보은군 마로면 기대리 332-2,재난재해,1,,마로면 기대교,0,,02-2100-5397,36.414257,127.820480,2018-03-07
"보은군청",,충청북도 보은군 마로면 세중리 819,재난재해,1,,마로면 세중교,0,,02-2100-5397,36.385887,127.834690,2018-03-07
"보은군청",,충청북도 보은군 마로면 적암리 646,재난재해,1,,마로면 적암천,0,,02-2100-5397,36.443420,127.867620,2018-03-07
"보은군청",,충청북도 보은군 탄부면 성지리 25-1,재난재해,1,,탄부면 덕동교,0,,02-2100-5397,36.419147,127.774680,2018-03-07
"보은군청",,충청북도 보은군 삼승면 원남리 712,재난재해,1,,삼승면 오덕천,0,,02-2100-5397,36.390800,127.729950,2018-03-07
"보은군청",,충청북도 보은군 회인면 부수리 553-2,재난재해,1,,회인면 부수교,0,,02-2100-5397,36.494670,127.598260,2018-03-07
"보은군청",,충청북도 보은군 내북면 창리 312,재난재해,1,,내북면 창리교,0,,02-2100-5397,36.576115,127.663055,2018-03-07
"보은군청",,충청북도 보은군 내북면 성암리 275-1,재난재해,1,,내북면 봉황교,0,,02-2100-5397,36.579132,127.673645,2018-03-07
"보은군청",,충청북도 보은군 산외면 원평리 301,재난재해,1,,산외면 원평유원지,0,,02-2100-5397,36.580856,127.750010,2018-03-07
"보은군청",,충청북도 보은군 보은읍 교사리 36-1,재난재해,1,,동다리하상주차장,0,,02-2100-5397,36.487428,127.721768,2018-03-07
